prim_track,nsegsum,shower_max,max_pid,shower_start
286459.0,4,1,1,10000
286460.0,2,1,1,10000
286469.0,4,1,1,10000
286470.0,4,1,1,10000
286485.0,12,3,1,1
286486.0,7,2,19,19
286487.0,4,1,1,10000
286488.0,4,1,1,10000
286489.0,2,1,1,10000
286490.0,6,2,1,1
286491.0,2,1,1,10000
286492.0,11,3,2,1
286493.0,11,3,1,1
286495.0,2,1,1,10000
286509.0,4,1,1,10000
286510.0,3,1,1,10000
286512.0,3,1,1,10000
286513.0,3,1,1,10000
286515.0,4,1,1,10000
286535.0,8,2,37,37
286545.0,4,1,1,10000
286546.0,4,1,1,10000
286547.0,4,1,1,10000
286549.0,4,1,2,10000
286550.0,8,2,1,1
286567.0,9,2,29,29
286571.0,8,2,5,5
286572.0,8,2,1,1
286576.0,4,1,2,10000
286590.0,4,1,1,10000
286591.0,10,2,4,4
286592.0,4,2,1,1
286593.0,4,1,1,10000
286607.0,7,2,1,1
286608.0,4,1,1,10000
286609.0,10,2,4,4
286629.0,9,2,3,3
286631.0,8,2,1,1
286645.0,4,1,1,10000
286646.0,4,1,1,10000
286659.0,4,1,1,10000
286665.0,3,1,1,10000
286666.0,6,2,3,3
286668.0,4,1,1,10000
286669.0,4,1,3,10000
286682.0,8,2,1,1
286685.0,4,1,1,10000
286699.0,9,2,3,3
286700.0,10,2,4,4
286701.0,4,1,1,10000
286702.0,3,1,1,10000
286703.0,4,1,1,10000
286704.0,2,1,1,10000
286724.0,4,1,1,10000
286725.0,4,1,1,10000
286730.0,4,1,1,10000
286731.0,9,2,20,20
286747.0,6,2,29,29
286748.0,4,1,1,10000
286749.0,4,1,1,10000
286750.0,4,1,1,10000
286752.0,4,1,1,10000
286782.0,4,1,1,10000
286783.0,4,1,1,10000
286784.0,4,1,3,10000
286810.0,4,1,1,10000
286811.0,4,1,1,10000
286812.0,2,1,1,10000
286814.0,4,1,1,10000
286842.0,24,6,25,1
286843.0,27,5,4,1
286844.0,4,1,1,10000
286869.0,4,1,1,10000
286871.0,2,1,1,10000
286872.0,4,1,1,10000
286873.0,9,2,2,2
286874.0,11,3,2,1
286875.0,7,2,1,1
286876.0,4,1,1,10000
286903.0,2,1,1,10000
286912.0,5,2,1,1
286913.0,4,1,1,10000
286914.0,4,1,1,10000
286923.0,8,2,11,11
286924.0,4,1,1,10000
286930.0,6,2,18,18
286937.0,10,2,29,29
286945.0,4,1,1,10000
286949.0,4,1,1,10000
286970.0,8,2,1,1
286971.0,4,1,1,10000
286972.0,8,2,1,1
286981.0,4,1,1,10000
286985.0,3,1,1,10000
286986.0,2,1,1,10000
286987.0,3,1,1,10000
287007.0,13,3,3,1
287008.0,3,1,1,10000
287009.0,4,1,1,10000
287010.0,5,2,2,2
287033.0,7,2,2,2
287034.0,7,2,5,5
287050.0,4,1,1,10000
287051.0,9,2,27,27
