evtID,trkID,segnum,PID,pdgID,X,Y,Z,TX,TY,E
100641,121831,7,13,-11,-2492.565,26177.01,207052.48,0.0028413073,-0.0114842495,21.01821
100641,121831,7,16,-11,-2471.8816,26141.504,211333.5,0.007062994,-0.0075763385,1.6049782
100641,121831,7,17,-11,-2459.9587,26122.771,212760.5,0.006865388,-0.008784137,1.6049782
100641,121831,7,18,-11,-2461.5613,26105.645,214187.5,-0.008768294,-0.015840357,1.6049782
100641,121831,7,19,-11,-2471.7583,26074.404,215614.5,-0.0013750558,-0.022458175,1.6049782
100803,153630,7,11,-11,-16767.723,28542.88,204198.5,-0.00019587003,0.0032394144,4.7345066
100803,153630,7,12,-11,-16763.857,28547.326,205625.48,0.0010757935,0.0030430716,4.7345066
100803,153630,7,13,-11,-16760.605,28550.766,207052.48,0.003135148,0.0021508741,4.7345066
100803,153630,7,14,-11,-16755.076,28557.79,208479.5,0.004784208,0.0049795695,4.7345066
100803,153630,7,15,-11,-16743.963,28560.43,209906.5,0.011211763,0.0030718485,4.7345066
100803,153630,7,17,11,-16718.719,28551.1,212760.5,0.0025721684,-0.007119764,3.6253958
100803,153630,7,18,11,-16717.947,28545.492,214187.5,-0.0024885184,-0.0019803955,0.12165664
100833,176651,6,12,-11,-3586.9343,23386.717,205625.48,0.0002888208,-0.0017505802,3.796571
100833,176651,6,14,-11,-3579.2598,23384.23,208479.5,0.006440921,-0.0013120092,4.0457544
100833,176651,6,15,-11,-3565.2515,23379.676,209906.5,0.01271817,0.002066082,4.0457544
100833,176651,6,16,-11,-3543.85,23382.738,211333.5,0.016092451,0.0023194803,4.0457544
100833,176651,6,17,-11,-3521.304,23389.232,212760.5,0.017554516,0.0040917317,4.0457544
100833,176651,6,18,-11,-3503.6128,23391.357,214187.5,0.0064679845,-0.0044544265,4.0457544
100833,176686,7,12,-11,-3596.5095,23391.709,205625.48,-0.001913554,0.00088339805,13.126693
100833,176686,7,14,-11,-3604.3157,23392.951,208479.5,-0.0037408026,0.0022520283,13.126693
100833,176686,7,17,-11,-3621.1528,23397.027,212760.5,-0.006319279,0.0022811182,13.126693
100833,176686,7,18,-11,-3638.4097,23405.979,214187.5,-0.01957546,0.009406515,13.126693
100833,176686,7,19,-11,-3660.921,23419.389,215614.5,-0.017025458,0.0117644565,13.126693
100833,176686,7,20,-11,-3686.844,23445.768,217041.48,-0.020232892,0.023214502,13.126693
100833,176686,7,21,-11,-3717.6565,23483.895,218468.48,-0.024037568,0.034557827,0.11486629
100852,194155,3,13,-11,-7984.9297,26560.33,207052.48,0.010789525,-0.010206691,0.7157248
100852,194155,3,15,-11,-7961.6953,26538.52,209906.5,0.00395518,-0.009372832,1.4413726
100852,194155,3,16,-11,-7953.7144,26528.162,211333.5,0.0069217472,-0.011536663,1.4413726
100852,142987,5,10,-11,-7983.1245,26544.635,202771.5,-0.0047196373,0.0026504584,8.434876
100852,142987,5,12,11,-7995.9116,26551.156,205625.48,-0.0069373953,0.00043803404,2.8893256
100852,142987,5,13,11,-8009.66,26553.436,207052.48,-0.012704301,0.0054941815,2.8893256
100852,142987,5,14,-11,-8031.6855,26556.139,208479.5,-0.015843049,-0.00077957165,1.1924523
100852,142987,5,15,-11,-8053.5693,26557.508,209906.5,-0.015349654,-0.0024130186,1.1924523
100852,180960,3,12,-11,-7980.4097,26546.775,205625.48,-0.0022297336,0.004124053,4.125449
100852,180960,3,13,11,-7983.3574,26555.219,207052.48,-0.0014164555,0.0034747056,1.9739327
100852,180960,3,14,11,-7988.791,26567.578,208479.5,-0.011394486,0.017694721,0.5789232
100890,170552,3,11,11,-7990.2354,17518.03,204198.5,-0.008041724,-0.003264289,1.5401331
100890,170552,3,12,11,-7998.468,17518.139,205625.48,-0.0066061085,0.006389767,1.5401331
100890,170552,3,13,11,-8005.157,17537.611,207052.48,-0.009078394,0.019169914,2.8809981
100922,196618,3,12,11,-8935.234,16311.549,205625.48,-0.0024824603,-0.005306861,129.02933
100922,196618,3,13,11,-8946.237,16305.797,207052.48,-0.011320323,0.00147988,0.33672804
100922,196618,3,16,-11,-8975.323,16311.191,211333.5,-0.0020287072,-0.0017524501,0.79605037
100922,196560,3,12,11,-8967.452,16301.959,205625.48,0.0038550196,-0.009850433,1.789824
100922,196560,3,13,11,-8957.414,16294.613,207052.48,0.007729332,-0.0059546963,1.789824
100922,196560,3,14,11,-8939.464,16291.044,208479.5,0.017885676,-0.0012525556,1.789824
100922,196581,4,12,-11,-8943.232,16318.599,205625.48,0.0002726284,0.0037471151,1.5823859
100922,196581,4,13,-11,-8943.498,16325.851,207052.48,-0.0022014126,0.0051598875,1.5823859
100922,196581,4,14,11,-8929.137,16314.893,208479.5,0.006070862,-0.0027844403,2.0155864
100922,196581,4,15,11,-8912.469,16318.715,209906.5,0.012559735,0.0051876013,1.1429538
100922,196681,3,12,11,-8949.053,16296.999,205625.48,0.009636043,8.8345645e-05,12.356783
100922,196681,3,13,11,-8929.271,16297.858,207052.48,0.016467983,0.0007457815,1.6312258
100922,196681,3,15,11,-8877.077,16302.638,209906.5,0.017818885,0.0029862856,0.59573793
100089,16576,8,11,-11,-7369.806,22763.277,204198.5,-0.007650244,-0.004363255,1.1987244
100089,16576,8,13,-11,-7379.888,22749.17,207052.48,-0.0008197922,-0.0073988433,8.357839
100089,16576,8,14,-11,-7382.2705,22739.965,208479.5,-0.0012727309,-0.0061469506,8.357839
100089,16576,8,15,-11,-7390.942,22734.193,209906.5,-0.010297236,-0.00051631086,8.357839
100089,16576,8,16,-11,-7411.746,22736.748,211333.5,-0.016877346,0.0049647917,8.357839
100089,16576,8,17,-11,-7439.9077,22749.414,212760.5,-0.020579893,0.0069885314,8.357839
100089,16576,8,18,-11,-7470.2573,22761.938,214187.5,-0.017214585,0.0058591347,8.357839
100089,16576,8,19,-11,-7487.0967,22774.236,215614.5,-0.011460017,0.01094048,8.357839
100089,23086,9,17,11,-7372.026,22765.467,212760.5,-0.0017659771,0.001273428,0.116477974
100089,23086,9,18,11,-7374.9976,22767.85,214187.5,-0.0015969961,0.0016921773,3.8912537
100089,23086,9,19,11,-7375.0547,22767.838,215614.5,0.0010849722,-0.0017785071,0.9751351
100089,23086,9,20,-11,-7376.453,22768.172,217041.48,-0.0011849666,-0.0013041458,7.99326
100089,23086,9,21,-11,-7380.646,22764.98,218468.48,-0.002551522,-0.0007183759,7.99326
100089,23086,9,22,-11,-7389.0864,22764.48,219895.5,-0.008703116,-0.0013783197,7.99326
100089,23086,9,23,-11,-7402.864,22765.857,221322.5,-0.014631899,-0.00027400404,7.99326
100089,23086,9,24,-11,-7418.4536,22763.09,222749.5,-0.009414282,-0.0038067626,7.99326
100089,23086,9,25,-11,-7438.1997,22756.945,224176.5,-0.019264137,-0.0018702238,7.99326
100089,18532,3,12,-11,-7351.877,22749.932,205625.48,0.009540356,-0.014550742,1.2457943
100089,18532,3,13,-11,-7332.345,22728.795,207052.48,0.010070161,-0.016169317,1.2457943
100089,18532,3,14,-11,-7323.343,22709.838,208479.5,-0.001463102,-0.013507047,1.2457943
100116,26111,3,13,-11,-7176.5107,27443.523,207052.48,-0.0028991564,-0.009511738,4.2763877
100116,26111,3,14,11,-7182.046,27434.68,208479.5,-0.0038746265,-0.012771469,0.42416805
100116,26111,3,15,11,-7188.985,27409.771,209906.5,-0.013114022,-0.019300682,0.64301443
100150,33446,4,13,-11,-8788.712,22677.768,207052.48,-0.0057368563,-0.007818628,14.167164
100150,33446,4,14,11,-8795.146,22666.316,208479.5,-0.0053094146,-0.010005176,200.0
100150,33446,4,15,11,-8804.882,22657.531,209906.5,-0.008706665,-0.0059349807,1.3480264
100150,33446,4,16,11,-8817.247,22644.793,211333.5,-0.007556367,-0.014102329,1.3480264
100150,30969,4,12,-11,-8776.593,22681.234,205625.48,0.0049192645,0.0034888384,44.775322
100150,30969,4,13,-11,-8770.956,22680.965,207052.48,0.005642511,0.00017716589,44.775322
100150,30969,4,14,-11,-8766.932,22677.674,208479.5,0.0031260995,-0.006016483,44.775322
100150,30969,4,15,-11,-8754.06,22669.75,209906.5,0.0167611,-0.008840672,44.775322
100150,19954,4,9,-11,-8783.773,22680.693,201344.5,-0.008048996,0.004994874,51.237587
100150,19954,4,11,-11,-8795.856,22687.36,204198.5,-0.0028331797,0.0033118534,1.2202309
100150,19954,4,12,11,-8798.517,22686.357,205625.48,-0.0028319121,0.0007575574,0.9689731
100150,19954,4,13,11,-8809.95,22695.535,207052.48,-0.015656913,0.010877617,0.9689731
100160,4934,13,4,-11,-4116.1772,14861.914,194209.48,-0.0068633077,0.0069178133,11.016081
100160,4934,13,5,-11,-4118.3633,14864.024,195636.48,0.0018098643,-0.0005388211,18.945637
100160,4934,13,6,-11,-4117.7427,14863.929,197063.48,0.00095224095,-0.0018220973,0.2522366
100160,4934,13,7,-11,-4117.061,14861.361,198490.5,0.0002774558,-9.3115166e-05,16.181707
100160,4934,13,8,11,-4116.695,14858.639,199917.5,0.0025214178,-0.0045260307,4.4093285
100160,4934,13,9,-11,-4117.3135,14857.2,201344.5,0.0033928903,-0.0017864279,4.0670085
100160,4934,13,12,11,-4114.019,14856.967,205625.48,-0.0005284731,0.00039688408,0.8520743
100160,4934,13,14,11,-4111.869,14860.642,208479.5,8.519857e-05,0.00092901045,11.132955
100160,4934,13,15,11,-4118.2554,14865.71,209906.5,0.0015383671,0.0013711217,4.321839
100160,4934,13,17,11,-4117.8,14874.499,212760.5,-0.0006081954,0.0072540357,1.2828101
100160,4934,13,18,-11,-4119.8335,14873.821,214187.5,-0.0023100993,0.00023242815,3.1175053
100160,4934,13,20,11,-4124.9956,14868.162,217041.48,-0.0032955224,-0.0030739796,2.1907315
100160,4934,13,21,-11,-4129.1074,14866.683,218468.48,-0.009620409,-0.0034234708,0.34937888
100160,29177,6,11,11,-4129.767,14856.76,204198.5,-0.007642529,-0.00499997,3.2103724
100160,29177,6,12,11,-4130.737,14854.6875,205625.48,-0.0015818435,-0.0005509912,3.2103724
100160,29177,6,13,11,-4130.917,14852.204,207052.48,0.0021338512,0.0012291427,3.2103724
100160,29177,6,16,11,-4120.929,14862.638,211333.5,0.0029231303,0.0016627709,2.810011
100160,29177,6,17,11,-4120.3374,14869.698,212760.5,-0.0020071538,0.008488286,2.810011
100160,29177,6,18,-11,-4119.698,14884.155,214187.5,0.0020629524,0.010439502,0.7069163
100160,29336,4,11,11,-4147.2725,14900.781,204198.5,-0.009621511,-0.010284979,1.9188483
100160,29336,4,12,11,-4161.798,14890.564,205625.48,-0.011175768,-0.003754361,1.9188483
100160,29336,4,13,11,-4182.8716,14885.894,207052.48,-0.018986097,-0.0021823863,1.9188483
100160,29336,4,15,11,-4224.6577,14866.966,209906.5,-0.010610727,-0.01299643,1.9188483
100162,33455,3,12,11,-15054.677,27009.072,205625.48,0.0022027616,0.0174906,1.2064934
100162,33455,3,13,11,-15045.572,27032.63,207052.48,0.0113652535,0.012557728,1.2064934
100162,33455,3,15,-11,-15014.8545,27055.389,209906.5,0.005469934,0.003503254,0.41391805
100162,33508,6,12,11,-15035.92,27000.14,205625.48,0.012005318,0.0011123756,2.309282
100162,33508,6,13,11,-15018.097,27003.531,207052.48,0.011760486,0.0057766065,2.309282
100162,33508,6,14,11,-15003.826,27011.846,208479.5,0.0091650635,0.009333558,2.309282
100162,33508,6,15,11,-14988.236,27026.037,209906.5,0.008345782,0.009237501,2.309282
100162,33508,6,16,11,-14974.045,27035.59,211333.5,0.010634862,0.00882281,2.309282
100162,33508,6,17,11,-14956.016,27042.258,212760.5,0.006710474,0.0039440095,2.309282
100210,46958,3,13,-11,-4028.7441,12517.172,207052.48,0.0042438293,0.0007448069,2.890151
100210,46958,3,14,11,-4023.8826,12514.609,208479.5,0.003928029,-0.0021118368,3.8580785
100210,46958,3,15,11,-4017.5242,12510.044,209906.5,0.0050580283,-0.005445673,3.8580785
100291,64786,6,13,11,-11363.875,16246.385,207052.48,-0.002143932,-1.8903615e-05,7.8865585
100291,64786,6,16,11,-11373.509,16252.039,211333.5,-0.001858973,0.0001950804,0.48969433
100291,64786,6,17,11,-11374.128,16251.589,212760.5,-0.004735077,0.0033121987,0.94013274
100291,64786,6,20,11,-11399.153,16252.063,217041.48,-0.007493838,-0.0043887193,0.8890924
100291,64786,6,21,-11,-11418.414,16237.424,218468.48,-0.012793735,-0.006710746,0.93846536
100291,64786,6,22,11,-11432.032,16237.854,219895.5,-0.009282341,0.007332583,0.21103925
100291,59975,5,12,-11,-11364.04,16236.536,205625.48,0.0029540288,-0.0039323675,2.108808
100291,59975,5,13,-11,-11360.619,16243.498,207052.48,0.002548805,0.0063998797,0.34298688
100291,59975,5,14,-11,-11354.581,16251.284,208479.5,0.00077864487,0.00012338873,0.02188268
100291,59975,5,15,11,-11351.406,16256.804,209906.5,0.0023807362,0.004038039,4.2577868
100291,59975,5,16,11,-11352.633,16261.96,211333.5,-0.006872617,0.0021715572,4.2577868
100291,72946,3,15,11,-11358.087,16237.073,209906.5,0.0047504865,-0.012884449,1.5632982
100291,72946,3,16,11,-11348.327,16223.12,211333.5,0.011001994,-0.011290611,1.5632982
100291,72946,3,17,11,-11329.919,16207.361,212760.5,0.011399213,-0.008158875,1.5632982
100291,69397,6,14,11,-11367.978,16230.163,208479.5,-0.009712213,-0.0074405055,2.1884427
100291,69397,6,15,-11,-11378.674,16217.41,209906.5,-0.0064023063,-0.015463816,1.3720759
100291,69397,6,16,-11,-11385.984,16206.468,211333.5,-0.0056835185,-0.0036913606,1.3720759
100291,69397,6,17,-11,-11402.427,16191.055,212760.5,-0.015714956,-0.017296221,1.3720759
100291,69397,6,18,-11,-11426.166,16160.426,214187.5,-0.016477427,-0.020959606,1.3720759
100291,69397,6,19,-11,-11439.723,16130.642,215614.5,-0.0039469423,-0.01840304,1.3720759
100291,69531,5,14,11,-11358.238,16244.662,208479.5,0.00022488572,-0.0029003245,1.6323608
100291,69531,5,15,-11,-11354.052,16238.908,209906.5,0.0050218315,-0.0025397928,0.50242305
100291,69531,5,17,-11,-11346.203,16236.273,212760.5,0.004150854,0.0021054752,2.810872
100291,69531,5,18,11,-11330.42,16235.166,214187.5,0.017030556,-0.0031830105,0.71793246
100291,69531,5,21,-11,-11252.017,16225.6045,218468.48,0.018010555,-0.0029372594,3.5521255
100291,64761,8,13,11,-11361.318,16240.005,207052.48,-0.010166199,0.0059727123,0.15279537
100291,64761,8,14,-11,-11367.067,16242.971,208479.5,0.0030010277,-0.0055533294,1.0258695
100291,64761,8,15,-11,-11369.418,16232.822,209906.5,-0.009553165,-0.014336373,1.0258695
100291,64761,8,16,-11,-11377.842,16207.014,211333.5,-0.0065652537,-0.014976704,1.2273484
100291,64761,8,17,-11,-11385.28,16178.722,212760.5,-0.0048318193,-0.021869047,1.2273484
100291,64761,8,18,-11,-11390.617,16145.918,214187.5,-0.005498781,-0.032363646,1.2273484
100291,64761,8,19,-11,-11384.195,16102.463,215614.5,0.006613558,-0.02659375,1.2273484
100291,64761,8,20,-11,-11368.294,16057.322,217041.48,0.017719034,-0.042009763,1.2273484
100291,60097,3,12,-11,-11364.399,16243.684,205625.48,-0.007863499,-0.0030678583,1.0148044
100291,60097,3,13,-11,-11368.598,16248.091,207052.48,-0.00078595086,0.014036797,1.0148044
100291,60097,3,15,-11,-11366.171,16275.7705,209906.5,-0.00207171,0.008067547,0.8549155
100301,71724,3,14,-11,-17667.893,24231.514,208479.5,-0.0049887584,-0.010912965,1.8837949
100301,71724,3,15,-11,-17668.365,24223.193,209906.5,-0.00068963657,-0.010569024,1.8837949
100301,71724,3,16,-11,-17668.533,24216.838,211333.5,0.0015405669,-0.004558917,1.8837949
100301,9318,7,4,11,-17661.092,24246.646,194209.48,-0.0026215392,-0.008399032,1.8320428
100301,9318,7,5,-11,-17665.34,24237.197,195636.48,-0.00072950154,-0.0073225927,1.3729813
100301,9318,7,8,-11,-17678.807,24215.11,199917.5,-0.00676931,-0.0021937664,5.031429
100301,9318,7,9,-11,-17672.771,24206.834,201344.5,0.009168103,-0.009227445,5.031429
100301,9318,7,10,-11,-17663.934,24189.062,202771.5,0.010143318,-0.021968717,5.031429
100301,9318,7,11,-11,-17652.654,24163.9,204198.5,0.011736687,-0.019376144,5.031429
100301,9318,7,13,-11,-17634.314,24105.043,207052.48,0.0051629394,-0.023525646,0.979537
100325,52331,5,10,-11,-10795.134,24786.61,202771.5,-0.0073715723,0.013595631,0.47964475
100325,52331,5,12,11,-10824.143,24805.627,205625.48,-0.009778953,0.0034568168,0.74657017
100325,52331,5,14,11,-10846.263,24807.262,208479.5,-0.00545732,0.00069724995,2.3949406
100325,52331,5,15,11,-10856.245,24804.143,209906.5,-0.0057948907,-0.005116996,2.3949406
100325,52331,5,18,11,-10881.34,24793.076,214187.5,-0.00326663,-0.0008413711,1.485972
100325,84585,5,18,-11,-10853.053,24767.268,214187.5,-0.006792474,-0.001904291,5.170461
100325,84585,5,19,-11,-10865.107,24763.506,215614.5,-0.01362338,-0.0037013483,5.170461
100325,84585,5,20,-11,-10880.033,24757.375,217041.48,-0.0091926325,-0.0048905686,5.170461
100325,84585,5,21,-11,-10891.435,24752.617,218468.48,-0.0047703516,-0.002654632,5.170461
100325,84585,5,23,-11,-10916.647,24754.576,221322.5,-0.01672567,0.0039630304,5.170461
100325,72136,4,13,11,-10847.894,24787.943,207052.48,-0.003085959,-0.007121645,0.627037
100325,72136,4,15,-11,-10849.329,24774.96,209906.5,0.003520878,-0.0016629953,5.170461
100325,72136,4,16,-11,-10847.833,24772.49,211333.5,-0.0007770263,0.0005644883,5.170461
100325,72136,4,17,-11,-10848.481,24770.938,212760.5,9.897679e-06,-0.0025554986,5.170461
100400,99605,5,15,-11,-11213.515,19783.873,209906.5,0.0013750094,0.002612294,12.526611
100400,99605,5,16,-11,-11209.288,19785.545,211333.5,0.004467692,2.1604388e-05,12.526611
100400,99605,5,17,11,-11203.376,19784.041,212760.5,0.004576726,0.0044615613,0.72904396
100400,99605,5,18,-11,-11197.888,19782.654,214187.5,0.0033661514,0.0019034061,1.1155231
100400,99605,5,19,-11,-11201.726,19783.234,215614.5,-0.0059910505,-0.0029484467,1.1155231
100448,107224,6,14,11,-6979.573,17083.998,208479.5,2.9412047e-05,-0.005961227,7.611146
100448,107224,6,15,-11,-6980.7466,17082.104,209906.5,-0.0026663104,0.0065734093,5.5345817
100448,107224,6,16,-11,-6984.2114,17081.262,211333.5,-0.0035102342,-0.004654647,0.25907695
100448,107224,6,17,-11,-6991.8594,17074.564,212760.5,-0.012851113,-0.0028669494,0.80181175
100448,107224,6,18,-11,-7003.811,17073.795,214187.5,-0.0054874085,0.0010150702,0.80181175
100448,107224,6,19,-11,-7013.9766,17081.975,215614.5,-0.011466118,0.010669215,0.80181175
100448,99553,3,13,11,-6958.3467,17083.377,207052.48,-0.0011641263,-0.005135476,2.3043218
100448,99553,3,16,11,-6980.107,17067.047,211333.5,-0.007752119,-0.0018412753,12.227293
100448,99553,3,17,11,-6981.5664,17062.83,212760.5,0.0024169618,-0.0073791174,12.227293
100598,150668,3,15,11,-14779.894,16271.211,209906.5,0.008081195,0.0016143153,0.6262285
100598,150668,3,16,-11,-14776.622,16274.369,211333.5,-0.0038521497,-0.00028294095,6.3256216
100598,150668,3,17,11,-14771.845,16273.129,212760.5,0.0048688496,-0.0016409276,1.7604686
100598,134776,9,13,11,-14768.482,16272.513,207052.48,0.008822579,-0.003544016,4.521941
100598,134776,9,14,11,-14759.528,16266.29,208479.5,0.0069803586,-0.0062688543,4.521941
100598,134776,9,15,11,-14755.104,16255.777,209906.5,0.0042752754,-0.015802061,4.521941
100598,134776,9,16,11,-14749.3955,16237.548,211333.5,-0.0011165789,-0.014893228,4.521941
100598,134776,9,17,11,-14744.961,16205.322,212760.5,0.007665337,-0.030394962,4.521941
100598,134776,9,18,11,-14727.608,16160.824,214187.5,0.018372202,-0.031023664,4.521941
100598,134776,9,19,11,-14699.849,16106.321,215614.5,0.01836567,-0.040491514,4.521941
100598,134776,9,20,11,-14670.72,16049.339,217041.48,0.02803013,-0.045973647,4.521941
100598,134776,9,21,11,-14631.743,15983.94,218468.48,0.028195862,-0.054165114,4.521941
100640,43149,6,6,11,-16761.816,16899.934,197063.48,0.0012085341,-0.0053507295,1.678034
100640,43149,6,7,-11,-16763.113,16895.3,198490.5,0.0022352394,-0.0006677924,22.061787
100640,43149,6,9,-11,-16751.24,16897.53,201344.5,0.0024648404,-0.00052528665,5.3354173
100640,43149,6,10,-11,-16746.463,16898.408,202771.5,0.004000114,0.0003400239,5.3354173
100640,43149,6,13,11,-16725.576,16900.336,207052.48,0.0053228936,0.0011577171,2.2484078
100640,43149,6,16,11,-16706.111,16894.385,211333.5,0.0060628643,-0.0018957139,0.68501127
100640,145225,4,13,-11,-16769.447,16910.102,207052.48,0.006154709,-0.007327535,0.14324233
100640,145225,4,14,-11,-16775.85,16903.436,208479.5,-0.005882638,-0.0051600435,1.620345
100640,145225,4,15,-11,-16785.615,16896.43,209906.5,-0.004252553,-0.0039171977,7.6361156
100640,145225,4,17,-11,-16809.506,16889.375,212760.5,-0.012460041,-0.0022287648,0.08215987
100640,135406,4,12,-11,-16788.61,16896.479,205625.48,-0.012234176,-0.008302068,1.3431103
100640,135406,4,13,-11,-16801.543,16880.127,207052.48,-0.0066106706,-0.022114126,1.3431103
100640,135406,4,15,-11,-16802.967,16812.582,209906.5,0.0020590113,-0.025839368,1.3431103
100640,135406,4,16,-11,-16790.256,16788.162,211333.5,0.016211828,-0.010192357,1.3431103
100640,166736,3,16,-11,-16772.545,16902.912,211333.5,0.0025830164,0.0017292309,6.801896
100640,166736,3,19,-11,-16755.658,16916.043,215614.5,0.0056614326,0.0024404686,4.370763
100640,166736,3,20,-11,-16751.207,16921.656,217041.48,0.0036973222,0.0032335706,4.370763
100640,162413,11,15,-11,-16770.227,16912.666,209906.5,0.0024700498,0.001897094,6.7206044
100640,162413,11,16,-11,-16770.475,16911.006,211333.5,-0.001391183,0.0014000108,6.7206044
100640,162413,11,17,11,-16768.97,16912.87,212760.5,0.0022575583,-0.00053921255,5.4138136
100640,162413,11,18,-11,-16769.807,16915.932,214187.5,0.0027267924,0.0006238572,0.6314964
100640,162413,11,19,-11,-16768.223,16919.744,215614.5,0.00016759173,-0.00030228056,4.4493394
100640,162413,11,20,-11,-16767.166,16922.932,217041.48,0.0014654709,0.0021943278,4.4493394
100640,162413,11,21,-11,-16769.744,16926.57,218468.48,-0.0038806123,0.002105086,4.4493394
100640,162413,11,22,-11,-16771.107,16932.82,219895.5,-0.0005827168,0.0038908015,4.4493394
100640,162413,11,23,-11,-16772.646,16936.762,221322.5,-0.001739718,0.0009001241,4.4493394
100640,162413,11,24,-11,-16774.936,16939.408,222749.5,-0.002858093,0.001577081,4.4493394
100640,162413,11,25,-11,-16784.883,16944.707,224176.5,-0.0046285433,0.0024672106,4.4493394
100640,169397,4,20,11,-16770.85,16916.787,217041.48,0.010809984,0.0069593224,0.48843783
100640,169397,4,21,11,-16762.285,16920.96,218468.48,0.0049543413,0.0058940295,5.4138136
100640,169397,4,23,-11,-16748.162,16931.326,221322.5,0.009637474,0.0013247564,4.370763
100640,169397,4,24,-11,-16738.115,16936.744,222749.5,0.0092276875,0.0075289165,4.370763
100640,145250,10,13,-11,-16775.258,16906.434,207052.48,0.0070171235,0.005273513,0.3107744
100640,145250,10,14,11,-16769.7,16906.906,208479.5,0.0026694445,0.001231045,1.4306196
100640,145250,10,15,11,-16769.107,16905.69,209906.5,0.0039633885,0.0020118866,5.42287
100640,145250,10,16,11,-16764.496,16908.115,211333.5,0.0034066332,0.0021522501,5.42287
100640,145250,10,18,-11,-16761.123,16915.58,214187.5,0.00023365732,0.0009938189,4.370763
100640,145250,10,19,11,-16765.568,16916.938,215614.5,0.0012560271,-0.0006103517,5.4138136
100640,145250,10,21,11,-16779.73,16923.258,218468.48,-0.0085673025,0.00508855,2.1125703
100640,145250,10,23,11,-16798.035,16944.303,221322.5,-0.0064322124,0.006900381,0.6848663
100640,145250,10,24,11,-16803.57,16954.268,222749.5,0.0021969292,-0.00096125045,0.6848663
100640,145250,10,25,11,-16797.994,16960.656,224176.5,0.011009939,0.013515388,0.6848663
100640,155051,6,14,-11,-16776.895,16915.53,208479.5,-0.0027036187,-0.0022046275,7.8181376
100640,155051,6,15,-11,-16777.816,16916.102,209906.5,-0.00018348594,0.007044947,7.8181376
100640,155051,6,16,-11,-16779.158,16922.256,211333.5,-0.0008909847,-0.007487005,7.8181376
100640,155051,6,18,-11,-16774.965,16917.557,214187.5,0.0052565937,0.00048082392,0.30749184
100640,155051,6,19,-11,-16775.006,16920.416,215614.5,-0.0012659217,0.0040326426,0.2643002
100640,155051,6,20,11,-16776.701,16917.834,217041.48,0.003981139,-0.0003838678,2.1125703
100640,145255,4,13,-11,-16775.668,16904.72,207052.48,0.00469457,-0.0092078755,0.3107744
100640,145255,4,14,11,-16772.51,16905.11,208479.5,-0.0013434396,0.010127939,67.04571
100640,145255,4,15,11,-16772.38,16917.893,209906.5,-0.0031576487,0.014017631,1.4306196
100640,145255,4,16,11,-16765.2,16932.38,211333.5,0.012388152,0.0015708199,0.42623478
100640,145262,3,13,11,-16762.09,16917.42,207052.48,-0.0045390804,-0.013348916,0.14339241
100640,145262,3,15,-11,-16765.977,16898.873,209906.5,0.0032340565,-0.003332004,11.963583
100640,145262,3,16,-11,-16766.154,16888.73,211333.5,-0.004951026,-0.014293697,11.963583
100641,162593,3,15,11,-2505.7915,26205.992,209906.5,0.0053187674,0.012072157,0.20511183
100641,162593,3,16,11,-2510.6072,26228.941,211333.5,-0.0015290031,0.020002365,1.2074581
100641,162593,3,17,11,-2513.2737,26255.451,212760.5,0.00044516905,0.016111186,1.2074581
100641,1031,14,0,11,-2493.9167,26183.074,188501.5,0.00018988714,-0.0007061505,200.0
100641,1031,14,1,11,-2494.5247,26183.736,189928.5,-0.00093116605,0.0031646611,200.0
100641,1031,14,2,11,-2494.668,26184.719,191355.5,-0.0004991298,0.0012838787,200.0
100641,1031,14,3,11,-2495.712,26185.732,192782.5,-0.0006153143,0.0018546903,200.0
100641,1031,14,4,11,-2496.6067,26186.496,194209.48,-0.0010465339,0.0002580532,200.0
100641,1031,14,6,-11,-2496.3625,26186.752,197063.48,0.0001690065,0.0014650007,21.01821
100641,1031,14,7,11,-2499.0046,26188.605,198490.5,0.0013000165,-0.0035043494,5.8240776
100641,1031,14,8,-11,-2503.4382,26187.258,199917.5,-0.007131866,-0.0028701923,0.7781195
100641,1031,14,9,-11,-2509.6118,26188.41,201344.5,-0.0033757465,-0.0014614228,19.023476
100641,1031,14,10,-11,-2515.7043,26188.424,202771.5,-0.0034952115,0.0033864575,19.023476
100641,1031,14,11,-11,-2520.6577,26191.016,204198.5,-0.0051678866,0.00095095055,19.023476
100641,1031,14,13,-11,-2532.0603,26201.76,207052.48,-0.0018086006,0.008366736,19.023476
100641,1031,14,14,-11,-2535.7842,26213.852,208479.5,0.0019898708,0.010015388,19.023476
100641,1031,14,15,-11,-2527.5347,26221.959,209906.5,0.008690256,0.008866711,0.39685538
100641,145588,3,13,-11,-2501.3264,26163.068,207052.48,-0.0015232172,-0.0042255507,1.6049782
100641,145588,3,14,-11,-2497.8481,26154.328,208479.5,0.010250066,-0.0033722026,1.6049782
100641,145588,3,15,-11,-2484.2847,26148.963,209906.5,0.005202052,-0.002848612,1.6049782
100803,94936,8,8,-11,-16746.818,28526.55,199917.5,0.0026306168,-0.0020014623,40.444958
100803,94936,8,9,-11,-16742.938,28526.408,201344.5,0.0023262948,0.00019937093,40.444958
100803,94936,8,10,-11,-16738.064,28525.744,202771.5,0.004688008,-0.0013846295,40.444958
