evtID,trkID,segnum,PID,pdgID,X,Y,Z,TX,TY,E,minPID,injectPID
100537.0,62656.0,5.0,11.0,11.0,-2228.075,13755.674,204198.5,-0.00085217244,-0.007539923,0.5317113,8.0,0.0
100537.0,25933.0,6.0,5.0,11.0,-2227.98,13762.822,195636.48,-0.00033446736,0.00204974,199.99998,5.0,0.0
100537.0,25933.0,6.0,6.0,11.0,-2224.2358,13763.498,197063.48,0.0011045306,0.004271361,199.99998,5.0,0.0
100537.0,25933.0,6.0,8.0,-11.0,-2216.7664,13763.982,199917.5,0.0063611693,-0.0019614093,13.828592,5.0,0.0
100537.0,25933.0,6.0,9.0,-11.0,-2211.7314,13755.691,201344.5,0.006908653,-0.0072659715,19.783371,5.0,0.0
100537.0,25933.0,6.0,12.0,-11.0,-2185.445,13730.69,205625.48,0.0040305164,-0.0054661217,1.1147239,5.0,0.0
100537.0,62507.0,5.0,10.0,-11.0,-2256.161,13737.533,202771.5,-0.0068735057,-0.0042405254,1.237919,8.0,0.0
100537.0,9096.0,4.0,3.0,-11.0,-2237.2192,13766.911,192782.5,-0.0081475945,0.0034898755,1.2272089,3.0,0.0
100537.0,9096.0,4.0,4.0,11.0,-2240.6511,13769.809,194209.48,-0.0020533497,-0.0014195477,6.796423,3.0,0.0
100537.0,9096.0,4.0,5.0,11.0,-2248.4412,13769.513,195636.48,-0.0043309545,0.00020489849,6.796423,3.0,0.0
100537.0,35910.0,3.0,6.0,11.0,-2235.9597,13758.942,197063.48,-0.0014558877,-0.008744546,1.5606353,6.0,0.0
100537.0,35910.0,3.0,9.0,-11.0,-2238.4563,13713.42,201344.5,-0.0019619789,-0.007814333,0.85558575,6.0,0.0
100537.0,36008.0,6.0,7.0,-11.0,-2225.78,13766.67,198490.5,-0.0029343462,0.0062438594,19.783371,6.0,0.0
100537.0,36008.0,6.0,8.0,11.0,-2226.0166,13769.479,199917.5,0.005577384,0.00432703,1.6743817,6.0,0.0
100537.0,128645.0,7.0,14.0,-11.0,-2231.5947,13756.7295,208479.5,0.0011603849,-0.0008933552,9.849318,14.0,0.0
100537.0,128645.0,7.0,15.0,11.0,-2231.3472,13756.2705,209906.5,0.001966975,-0.001625286,17.482754,14.0,0.0
100537.0,128645.0,7.0,18.0,11.0,-2236.4473,13752.248,214187.5,-0.005698545,0.0012392986,17.482754,14.0,0.0
100537.0,128645.0,7.0,20.0,11.0,-2238.9324,13761.881,217041.48,-0.002965121,0.0014224099,3.929287,14.0,0.0
100537.0,128645.0,7.0,21.0,11.0,-2243.5032,13763.532,218468.48,-0.0008127016,-0.0009947626,3.929287,14.0,0.0
100537.0,128645.0,7.0,22.0,11.0,-2248.9382,13765.233,219895.5,-0.0021371255,0.0018225651,3.929287,14.0,0.0
100537.0,50281.0,6.0,8.0,11.0,-2252.9927,13761.142,199917.5,-0.006957189,0.002657177,2.5348825,7.0,0.0
100537.0,50281.0,6.0,9.0,11.0,-2260.4453,13763.452,201344.5,-0.0007324281,0.002229966,2.5348825,7.0,0.0
100537.0,50281.0,6.0,10.0,11.0,-2255.808,13764.451,202771.5,0.0007214996,0.0022101174,2.5348825,7.0,0.0
100537.0,50281.0,6.0,11.0,11.0,-2257.5608,13767.127,204198.5,-0.004396726,0.007278812,2.5348825,7.0,0.0
100537.0,50281.0,6.0,12.0,11.0,-2263.1218,13776.522,205625.48,-0.005305936,0.006966289,2.5348825,7.0,0.0
100537.0,87843.0,8.0,10.0,-11.0,-2225.9666,13762.996,202771.5,0.00033817714,-0.00057601463,7.1258473,10.0,0.0
100537.0,87843.0,8.0,11.0,-11.0,-2228.6775,13759.312,204198.5,-0.003264728,0.002751515,4.693142,10.0,0.0
100537.0,87843.0,8.0,12.0,-11.0,-2227.6074,13755.889,205625.48,-0.0012478895,-0.0031680113,1.1716098,10.0,0.0
100537.0,87843.0,8.0,13.0,-11.0,-2229.7932,13754.429,207052.48,0.0021460538,-0.0033630703,9.550924,10.0,0.0
100537.0,87843.0,8.0,15.0,-11.0,-2221.9478,13742.719,209906.5,0.004913181,-0.005757332,9.550924,10.0,0.0
100537.0,87843.0,8.0,16.0,11.0,-2216.1572,13737.367,211333.5,0.0013830452,-0.0043597193,1.8306895,10.0,0.0
100537.0,9127.0,10.0,3.0,11.0,-2235.261,13762.624,192782.5,-0.0052593886,-0.0050621177,1.7154907,3.0,0.0
100537.0,9127.0,10.0,4.0,11.0,-2238.211,13760.785,194209.48,0.003034409,0.0039910944,1.7154907,3.0,0.0
100537.0,9127.0,10.0,5.0,11.0,-2236.1975,13762.615,195636.48,-0.0035519567,0.002666198,5.4408135,3.0,0.0
100537.0,9127.0,10.0,6.0,-11.0,-2235.5173,13767.421,197063.48,-0.0002962649,-0.0049158987,2.0999525,3.0,0.0
100537.0,9127.0,10.0,7.0,11.0,-2237.5847,13765.8125,198490.5,-0.0016705432,0.0008969536,18.918722,3.0,0.0
100537.0,9127.0,10.0,8.0,11.0,-2242.2693,13766.762,199917.5,-0.0040382515,-0.00067396596,18.918722,3.0,0.0
100537.0,9127.0,10.0,9.0,11.0,-2247.2993,13766.749,201344.5,-0.0021263892,0.0068098838,0.86359036,3.0,0.0
100537.0,9127.0,10.0,10.0,11.0,-2251.647,13769.391,202771.5,-0.0033273774,0.0020564345,18.918722,3.0,0.0
100537.0,9127.0,10.0,13.0,11.0,-2268.546,13780.925,207052.48,-0.0024383834,0.0042180712,2.5348825,3.0,0.0
100537.0,9127.0,10.0,14.0,11.0,-2263.677,13788.787,208479.5,0.006612286,0.003147482,2.5348825,3.0,0.0
100537.0,87878.0,3.0,10.0,11.0,-2220.6377,13763.969,202771.5,0.0033040845,-0.0018611341,3.1374917,10.0,0.0
100537.0,87924.0,4.0,10.0,-11.0,-2243.7163,13704.062,202771.5,0.002815839,0.006654179,0.85558575,10.0,0.0
100537.0,87924.0,4.0,11.0,-11.0,-2231.2388,13710.324,204198.5,0.0033960042,0.003508004,0.85558575,10.0,0.0
100537.0,87924.0,4.0,14.0,-11.0,-2208.6414,13736.743,208479.5,0.006325686,0.0066693216,0.9615237,10.0,0.0
100537.0,100347.0,5.0,11.0,11.0,-2250.0874,13765.841,204198.5,0.0054301945,-0.0057567125,18.918722,11.0,0.0
100537.0,100347.0,5.0,15.0,-11.0,-2218.2932,13680.279,209906.5,0.0063068992,-0.006376544,0.94046354,11.0,0.0
100537.0,112334.0,3.0,12.0,11.0,-2210.123,13746.306,205625.48,-0.0018763753,0.0057639508,0.08840946,12.0,0.0
100537.0,112334.0,3.0,14.0,-11.0,-2229.124,13748.421,208479.5,-0.009135921,-0.0019450838,0.59921205,12.0,0.0
100537.0,112334.0,3.0,16.0,-11.0,-2247.0938,13753.249,211333.5,-0.0004776067,0.007333024,0.56858784,12.0,0.0
100537.0,87943.0,6.0,10.0,11.0,-2293.6003,13777.421,202771.5,-0.0069139088,0.00095582305,2.5228214,10.0,0.0
100537.0,87943.0,6.0,11.0,11.0,-2301.9065,13779.7295,204198.5,-0.007416598,0.005125193,2.5228214,10.0,0.0
100537.0,87943.0,6.0,12.0,11.0,-2312.3367,13780.977,205625.48,-0.008864696,-0.0028329976,2.5228214,10.0,0.0
100537.0,140180.0,6.0,17.0,-11.0,-2210.84,13756.627,212760.5,0.0068793176,0.0002208596,2.5487912,17.0,0.0
100537.0,140180.0,6.0,18.0,11.0,-2197.7747,13762.208,214187.5,0.0073784273,0.006322858,1.3497449,17.0,0.0
100537.0,128807.0,3.0,14.0,11.0,-2217.673,13734.346,208479.5,0.0036830972,0.0014264745,1.8306895,14.0,0.0
100537.0,128807.0,3.0,15.0,11.0,-2216.3445,13739.306,209906.5,-0.0010121359,-5.8774687e-05,1.8306895,14.0,0.0
100537.0,128807.0,3.0,16.0,11.0,-2215.401,13742.594,211333.5,0.0059197973,0.0039618695,1.0021833,14.0,0.0
100537.0,141757.0,10.0,20.0,11.0,-2227.2986,13745.122,217041.48,-0.00015687066,0.0032370973,1.6207824,20.0,0.0
100537.0,141757.0,10.0,23.0,-11.0,-2232.47,13758.73,221322.5,-0.0007207509,0.0009882485,8.531062,20.0,0.0
100537.0,141757.0,10.0,24.0,-11.0,-2232.2969,13759.808,222749.5,0.00087505486,0.0009846714,8.531062,20.0,0.0
100537.0,141757.0,10.0,25.0,-11.0,-2234.1392,13760.847,224176.5,-0.0024558648,0.0011152837,8.531062,20.0,0.0
100537.0,140142.0,7.0,17.0,11.0,-2232.559,13751.859,212760.5,0.0047761686,-0.0032967369,3.929287,17.0,0.0
100537.0,140142.0,7.0,18.0,11.0,-2233.4656,13753.817,214187.5,-0.001380339,0.0002498421,3.929287,17.0,0.0
100537.0,140142.0,7.0,19.0,-11.0,-2233.5955,13752.9375,215614.5,0.004739846,0.0029550928,0.32766616,17.0,0.0
100537.0,140142.0,7.0,20.0,11.0,-2233.8276,13752.3,217041.48,0.002214553,0.0019711403,9.545192,17.0,0.0
100537.0,140142.0,7.0,21.0,11.0,-2233.158,13752.66,218468.48,0.00014321458,-0.0009204885,9.545192,17.0,0.0
100537.0,140142.0,7.0,24.0,-11.0,-2229.1687,13739.77,222749.5,0.0017681211,-0.003889705,4.464793,17.0,0.0
100537.0,140142.0,7.0,25.0,-11.0,-2227.4534,13731.612,224176.5,-0.0015669754,-0.0072882534,4.464793,17.0,0.0
100537.0,138553.0,3.0,16.0,11.0,-2237.4648,13759.083,211333.5,0.00903666,-0.0014073069,1.1801006,16.0,0.0
100537.0,138553.0,3.0,17.0,-11.0,-2229.0833,13753.245,212760.5,0.005308817,-0.0067537646,2.1160364,16.0,0.0
100537.0,128830.0,8.0,14.0,11.0,-2185.5664,13780.537,208479.5,0.002589838,0.0065859165,0.30972496,14.0,0.0
100537.0,128830.0,8.0,15.0,-11.0,-2184.8613,13778.0625,209906.5,-0.0026277737,-0.0035761108,3.7446396,14.0,0.0
100537.0,142240.0,7.0,19.0,11.0,-2242.8342,13753.234,215614.5,-0.0049943514,0.0033608477,17.482754,19.0,0.0
100537.0,142240.0,7.0,20.0,11.0,-2246.5618,13760.074,217041.48,-0.0034645246,0.0072737,17.482754,19.0,0.0
100537.0,96170.0,4.0,30.0,-11.0,-2237.8093,13734.589,231311.5,0.0017941213,0.009315557,0.2974625,30.0,0.0
100537.0,96170.0,4.0,32.0,11.0,-2234.447,13757.447,234165.5,0.0012702617,0.009269999,1.0242299,30.0,0.0
100537.0,90836.0,4.0,35.0,-11.0,-2223.6401,13780.186,238446.48,-0.004196378,-0.0076732216,1.0855386,31.0,0.0
100537.0,90836.0,4.0,36.0,-11.0,-2230.6523,13771.128,239873.48,-0.002699468,-0.002769891,1.0855386,31.0,0.0
100537.0,84382.0,4.0,32.0,11.0,-2226.1633,13739.442,234165.5,0.00014886323,0.0010550247,2.261723,32.0,0.0
100537.0,84382.0,4.0,33.0,11.0,-2227.4595,13742.413,235592.5,0.0031914327,0.004006004,2.261723,32.0,0.0
100537.0,84382.0,4.0,34.0,11.0,-2228.1028,13747.61,237019.5,0.00096411613,0.0037255897,2.261723,32.0,0.0
100537.0,84382.0,4.0,35.0,11.0,-2231.8093,13754.258,238446.48,-0.0039065164,0.0036840586,0.38026014,32.0,0.0
100537.0,56953.0,5.0,37.0,-11.0,-2260.5247,13702.196,241300.48,-0.0012835704,0.0025103984,3.58601,37.0,0.0
100537.0,56953.0,5.0,38.0,-11.0,-2262.823,13706.185,242727.5,0.001965637,-0.00038164773,3.58601,37.0,0.0
100537.0,56953.0,5.0,39.0,11.0,-2269.2715,13707.352,244154.5,-0.00033606903,0.0045849704,1.3848814,37.0,0.0
100537.0,56953.0,5.0,40.0,11.0,-2268.614,13719.515,245581.5,-0.0034630555,0.007812976,1.3848814,37.0,0.0
100537.0,38900.0,4.0,41.0,-11.0,-2278.7908,13720.108,247008.5,-0.008363208,0.0018302327,2.251616,41.0,0.0
100537.0,38900.0,4.0,42.0,-11.0,-2287.021,13724.127,248435.5,-0.0007125022,-0.0011124633,2.251616,41.0,0.0
100537.0,38900.0,4.0,44.0,-11.0,-2288.0242,13717.17,251289.48,-0.0036222383,-0.007857212,2.251616,41.0,0.0
100537.0,16293.0,6.0,4.0,11.0,-2230.7725,13764.451,194209.48,-0.008328524,0.0023989782,2.3153565,4.0,0.0
100537.0,50183.0,5.0,7.0,11.0,-2228.0632,13763.812,198490.5,0.006305047,-0.0010521605,1.6743817,7.0,0.0
100537.0,50183.0,5.0,8.0,11.0,-2225.991,13759.097,199917.5,0.0051271105,-0.0046250783,46.63951,7.0,0.0
100537.0,62527.0,5.0,8.0,-11.0,-2236.2322,13755.611,199917.5,-0.0023543588,-0.00021765188,46.29032,8.0,0.0
100537.0,62527.0,5.0,9.0,-11.0,-2239.7732,13753.787,201344.5,-0.0033075158,0.0010837886,46.29032,8.0,0.0
100537.0,62527.0,5.0,10.0,-11.0,-2249.459,13757.906,202771.5,-0.008572923,-0.0006402424,46.29032,8.0,0.0
100537.0,62622.0,4.0,8.0,-11.0,-2231.9011,13761.314,199917.5,0.0072342884,-0.0023538098,0.8065658,8.0,0.0
100537.0,62622.0,4.0,10.0,-11.0,-2236.5469,13726.193,202771.5,-0.0068528363,-0.005157868,0.8065658,8.0,0.0
100537.0,100245.0,3.0,13.0,11.0,-2225.7178,13752.468,207052.48,0.008504888,-0.0018640704,4.8167157,11.0,0.0
100537.0,133431.0,4.0,23.0,-11.0,-2218.8132,13741.617,221322.5,-0.006291,0.0013546641,1.7509857,23.0,0.0
100537.0,133431.0,4.0,24.0,11.0,-2218.931,13741.92,222749.5,0.0066201044,-0.0006867148,0.9108569,23.0,0.0
100537.0,136271.0,7.0,22.0,11.0,-2246.7654,13755.621,219895.5,-0.003051098,-0.0064078732,0.44957486,22.0,0.0
100537.0,136271.0,7.0,24.0,11.0,-2251.778,13744.576,222749.5,0.0015943757,-0.005702212,3.929287,22.0,0.0
100537.0,136271.0,7.0,25.0,11.0,-2256.5063,13735.045,224176.5,-0.008134142,-0.00404057,3.929287,22.0,0.0
100537.0,136271.0,7.0,26.0,11.0,-2262.362,13729.09,225603.5,-0.004895141,-0.0015305546,3.929287,22.0,0.0
100537.0,136271.0,7.0,27.0,11.0,-2263.5303,13726.377,227030.48,0.0063186423,-0.003399859,3.929287,22.0,0.0
100598.0,5208.0,7.0,2.0,11.0,-14779.633,16280.045,191355.5,-0.005762454,-0.003909964,1.096829,2.0,0.0
100598.0,5208.0,7.0,3.0,11.0,-14778.707,16272.2705,192782.5,7.587248e-05,-0.00068692456,200.0,2.0,0.0
100598.0,964.0,7.0,1.0,-11.0,-14777.232,16280.888,189928.5,-0.00147088,-7.364153e-05,66.2179,0.0,0.0
100598.0,964.0,7.0,2.0,11.0,-14776.43,16282.422,191355.5,6.0447615e-05,0.0004911958,12.375362,0.0,0.0
100598.0,964.0,7.0,3.0,11.0,-14776.739,16285.932,192782.5,0.0029079474,0.005162058,12.375362,0.0,0.0
100598.0,964.0,7.0,4.0,-11.0,-14773.018,16288.566,194209.48,-0.0014559189,-0.0024014984,0.3498147,0.0,0.0
100598.0,98743.0,5.0,10.0,11.0,-14756.918,16285.681,202771.5,0.005039222,0.006527388,0.94953406,10.0,0.0
100598.0,98807.0,5.0,10.0,11.0,-14779.474,16284.283,202771.5,-0.0036733758,0.00848004,3.620912,10.0,0.0
100598.0,112424.0,4.0,11.0,-11.0,-14789.489,16251.016,204198.5,0.005071965,-0.0037068615,7.57883,11.0,0.0
100598.0,55885.0,6.0,8.0,-11.0,-14772.086,16274.83,199917.5,0.00080510846,-0.0010837493,66.2179,7.0,0.0
100598.0,55885.0,6.0,11.0,11.0,-14766.182,16279.577,204198.5,0.0013567046,0.0012111587,9.89572,7.0,0.0
100598.0,55885.0,6.0,12.0,11.0,-14760.201,16279.97,205625.48,0.006061286,0.002249033,9.89572,7.0,0.0
100598.0,55885.0,6.0,13.0,-11.0,-14759.725,16287.171,207052.48,-0.0049936203,0.0028634476,4.4212513,7.0,0.0
100598.0,134797.0,3.0,13.0,-11.0,-14787.771,16288.815,207052.48,-0.002819781,0.0033974,5.414601,10.0,0.0
100598.0,134797.0,3.0,16.0,-11.0,-14795.203,16326.607,211333.5,0.0012199808,0.005801874,5.414601,10.0,0.0
100598.0,144054.0,3.0,14.0,11.0,-14818.291,16275.612,208479.5,-0.0050749932,0.0065150983,2.4192672,14.0,0.0
100598.0,84295.0,6.0,9.0,-11.0,-14776.803,16271.202,201344.5,-0.0019802002,-0.0035314967,7.57883,9.0,0.0
100598.0,84295.0,6.0,10.0,11.0,-14774.627,16270.909,202771.5,6.630002e-05,-0.0012500053,16.551481,9.0,0.0
100598.0,84295.0,6.0,11.0,11.0,-14773.942,16269.542,204198.5,0.0011669227,-0.00090268377,16.551481,9.0,0.0
100598.0,84295.0,6.0,12.0,11.0,-14772.516,16269.445,205625.48,0.0011250204,-0.00021675853,16.551481,9.0,0.0
100598.0,84295.0,6.0,14.0,-11.0,-14782.102,16280.854,208479.5,-0.0073107854,0.006049442,21.625538,9.0,0.0
100598.0,158914.0,5.0,19.0,-11.0,-14772.6455,16257.63,215614.5,-0.0050405306,-0.0036851575,0.81178164,19.0,0.0
100598.0,157019.0,9.0,17.0,-11.0,-14773.48,16270.564,212760.5,0.0001443132,-0.0029900766,3.75174,17.0,0.0
100598.0,157019.0,9.0,18.0,-11.0,-14773.003,16266.303,214187.5,0.0021456275,-0.0038184058,3.75174,17.0,0.0
100598.0,157019.0,9.0,19.0,-11.0,-14774.031,16266.165,215614.5,-0.000444772,0.001961187,3.75174,17.0,0.0
100598.0,157019.0,9.0,20.0,-11.0,-14776.832,16266.994,217041.48,-0.0022897054,0.0029998703,3.75174,17.0,0.0
100598.0,157019.0,9.0,21.0,-11.0,-14780.107,16269.275,218468.48,-0.0007749023,0.0039994284,3.75174,17.0,0.0
100598.0,157019.0,9.0,22.0,11.0,-14779.987,16273.433,219895.5,-0.0017268177,0.0014575584,2.3013816,17.0,0.0
100598.0,157019.0,9.0,23.0,-11.0,-14771.973,16265.649,221322.5,0.0021967,-0.0039791637,3.75174,17.0,0.0
100598.0,157019.0,9.0,24.0,-11.0,-14773.727,16260.394,222749.5,-0.0074881143,-0.0012587728,3.75174,17.0,0.0
100598.0,112465.0,9.0,11.0,11.0,-14777.253,16276.259,204198.5,-0.00039541864,-6.9086454e-05,13.343373,11.0,0.0
100598.0,112465.0,9.0,12.0,11.0,-14777.703,16275.204,205625.48,-0.0001732402,-4.0985853e-07,13.343373,11.0,0.0
100598.0,112465.0,9.0,13.0,-11.0,-14774.208,16275.003,207052.48,0.0006309637,-0.00028525325,21.625538,11.0,0.0
100598.0,112465.0,9.0,14.0,11.0,-14781.119,16273.702,208479.5,-0.0033670764,-0.00020201346,13.343373,11.0,0.0
100598.0,112465.0,9.0,15.0,11.0,-14783.47,16273.787,209906.5,-0.0050649545,-0.0022990005,13.343373,11.0,0.0
100598.0,112465.0,9.0,16.0,-11.0,-14784.576,16273.907,211333.5,-0.0012009155,0.0013810553,1.7100637,11.0,0.0
100598.0,112465.0,9.0,18.0,-11.0,-14783.025,16272.889,214187.5,0.0016791454,-0.002127258,1.8718446,11.0,0.0
100598.0,112465.0,9.0,21.0,-11.0,-14769.22,16253.091,218468.48,0.0020248473,-0.0055930647,1.3257409,11.0,0.0
100598.0,112465.0,9.0,23.0,11.0,-14777.547,16245.421,221322.5,-0.004073673,-0.0036681208,0.6982183,11.0,0.0
100598.0,132293.0,3.0,27.0,-11.0,-14749.405,16262.098,227030.48,0.006582888,-0.0067066373,3.8935363,26.0,0.0
100598.0,132294.0,4.0,26.0,11.0,-14751.116,16277.62,225603.5,-0.0011291896,0.0026680692,1.5085844,26.0,0.0
100598.0,127101.0,3.0,27.0,-11.0,-14737.024,16275.977,227030.48,-0.0030342953,0.0031940313,0.14318302,27.0,0.0
100598.0,127101.0,3.0,28.0,-11.0,-14743.696,16277.735,228457.48,-0.0015861233,-0.006328659,0.4981588,27.0,0.0
100598.0,10336.0,8.0,3.0,-11.0,-14777.091,16279.58,192782.5,0.0009824408,-9.338038e-05,66.2179,3.0,0.0
100598.0,10336.0,8.0,4.0,-11.0,-14777.391,16278.583,194209.48,0.0016011837,-0.00042506453,66.2179,3.0,0.0
100598.0,10336.0,8.0,6.0,-11.0,-14776.121,16278.735,197063.48,0.00025291136,-0.0019510392,73.7815,3.0,0.0
100598.0,10336.0,8.0,7.0,-11.0,-14775.558,16278.449,198490.5,-0.0021692994,0.003899696,4.4212513,3.0,0.0
100598.0,10336.0,8.0,8.0,-11.0,-14772.306,16278.394,199917.5,0.0029924156,0.0019401876,4.4212513,3.0,0.0
100598.0,10336.0,8.0,9.0,-11.0,-14768.527,16280.996,201344.5,0.0012193917,0.003025063,4.4212513,3.0,0.0
100598.0,10336.0,8.0,10.0,-11.0,-14765.008,16284.383,202771.5,0.0038811546,-0.00029901188,4.4212513,3.0,0.0
100598.0,10336.0,8.0,11.0,-11.0,-14760.598,16286.385,204198.5,0.0025385213,0.0038272298,4.4212513,3.0,0.0
100598.0,28740.0,7.0,5.0,11.0,-14785.764,16277.419,195636.48,-0.008523217,-0.0048324615,0.6190565,5.0,0.0
100598.0,28740.0,7.0,6.0,11.0,-14788.382,16275.384,197063.48,-0.0017822578,-0.0035709152,23.75659,5.0,0.0
100598.0,28740.0,7.0,7.0,11.0,-14792.946,16272.8,198490.5,-0.0041971593,-0.0026068105,23.75659,5.0,0.0
100598.0,28740.0,7.0,8.0,11.0,-14797.295,16269.496,199917.5,-0.0057096677,-0.0005538468,23.75659,5.0,0.0
100598.0,28740.0,7.0,9.0,11.0,-14801.949,16267.253,201344.5,-0.004006855,-0.00181197,23.75659,5.0,0.0
100598.0,28740.0,7.0,10.0,11.0,-14805.837,16266.039,202771.5,-0.001548009,-0.0010930607,23.75659,5.0,0.0
100598.0,28740.0,7.0,11.0,11.0,-14809.334,16266.478,204198.5,-0.005271004,0.0018759215,23.75659,5.0,0.0
100598.0,134711.0,8.0,13.0,-11.0,-14770.417,16283.163,207052.48,0.0031299829,0.00216734,73.7815,13.0,0.0
100598.0,134711.0,8.0,14.0,-11.0,-14767.853,16283.818,208479.5,0.0014536603,0.0012521521,73.7815,13.0,0.0
100598.0,134711.0,8.0,15.0,11.0,-14765.711,16284.762,209906.5,0.0011835856,0.0018674437,0.27359688,13.0,0.0
100598.0,134711.0,8.0,16.0,-11.0,-14762.209,16285.819,211333.5,0.0019601535,0.00015779141,73.7815,13.0,0.0
100598.0,134711.0,8.0,17.0,11.0,-14760.825,16287.524,212760.5,-0.0017801783,0.0008420235,2.3197036,13.0,0.0
100598.0,134711.0,8.0,18.0,11.0,-14758.009,16287.299,214187.5,0.0037882235,0.0019414697,0.4374385,13.0,0.0
100598.0,134711.0,8.0,19.0,-11.0,-14755.1,16287.698,215614.5,-0.0011865647,0.0023727214,0.37006688,13.0,0.0
100598.0,134711.0,8.0,21.0,-11.0,-14764.135,16296.867,218468.48,-0.00081982586,0.0029572486,6.578039,13.0,0.0
100598.0,98757.0,6.0,10.0,11.0,-14774.48,16278.297,202771.5,0.00012892383,0.009225378,1.1816614,10.0,0.0
100598.0,98757.0,6.0,11.0,-11.0,-14771.332,16286.338,204198.5,-0.0015807603,0.008172864,3.6628516,10.0,0.0
100598.0,155142.0,4.0,16.0,-11.0,-14766.332,16272.472,211333.5,3.928871e-06,0.0016132405,5.4347944,16.0,0.0
100598.0,155142.0,4.0,17.0,-11.0,-14765.805,16274.441,212760.5,0.0039384,0.0018246343,5.4347944,16.0,0.0
100598.0,155142.0,4.0,18.0,-11.0,-14762.498,16277.36,214187.5,0.004657807,0.0029270644,5.4347944,16.0,0.0
100598.0,155142.0,4.0,19.0,-11.0,-14755.336,16277.244,215614.5,0.0034928166,-0.00260663,5.4347944,16.0,0.0
100598.0,134863.0,3.0,13.0,-11.0,-14776.9375,16273.205,207052.48,-0.0015767001,0.0075840726,0.4716739,13.0,0.0
100598.0,134863.0,3.0,15.0,-11.0,-14780.806,16292.273,209906.5,0.000780285,0.005052288,21.625538,13.0,0.0
100598.0,125788.0,6.0,12.0,-11.0,-14776.048,16284.128,205625.48,-0.0051669395,0.0047664805,2.980258,12.0,0.0
100598.0,125788.0,6.0,13.0,11.0,-14776.361,16281.412,207052.48,-0.0012517673,0.0001001181,8.910234,12.0,0.0
100598.0,125788.0,6.0,14.0,11.0,-14778.503,16281.403,208479.5,-0.0008116979,-0.0012487714,8.910234,12.0,0.0
100598.0,125788.0,6.0,15.0,11.0,-14779.376,16279.272,209906.5,-0.0034725985,0.0047637317,8.910234,12.0,0.0
100598.0,125788.0,6.0,17.0,-11.0,-14791.46,16278.749,212760.5,-0.0023151175,-0.0030227578,5.0267887,12.0,0.0
100598.0,150668.0,3.0,15.0,11.0,-14779.894,16271.211,209906.5,0.008081195,0.0016143153,0.6262285,15.0,0.0
100598.0,150668.0,3.0,16.0,-11.0,-14776.622,16274.369,211333.5,-0.0038521497,-0.00028294095,6.3256216,15.0,0.0
100598.0,150668.0,3.0,17.0,11.0,-14771.845,16273.129,212760.5,0.0048688496,-0.0016409276,1.7604686,15.0,0.0
100598.0,134776.0,9.0,13.0,11.0,-14768.482,16272.513,207052.48,0.008822579,-0.003544016,4.521941,13.0,0.0
100598.0,134776.0,9.0,14.0,11.0,-14759.528,16266.29,208479.5,0.0069803586,-0.0062688543,4.521941,13.0,0.0
100598.0,143944.0,3.0,14.0,-11.0,-14776.916,16297.749,208479.5,0.00019983597,0.0055174255,2.980258,14.0,0.0
100598.0,143944.0,3.0,15.0,-11.0,-14779.634,16306.493,209906.5,-0.0038528948,0.005662785,2.980258,14.0,0.0
100598.0,134801.0,8.0,13.0,11.0,-14754.557,16279.379,207052.48,0.0056405845,0.00064191007,9.89572,13.0,0.0
100598.0,134801.0,8.0,14.0,11.0,-14749.352,16277.058,208479.5,0.003304785,-0.0012181398,9.89572,13.0,0.0
100598.0,134801.0,8.0,15.0,11.0,-14745.095,16273.799,209906.5,0.0038010646,-0.0012979637,9.89572,13.0,0.0
100598.0,134801.0,8.0,18.0,11.0,-14721.34,16276.602,214187.5,0.0089169685,0.0020737236,1.4301847,13.0,0.0
100598.0,134801.0,8.0,19.0,11.0,-14710.455,16273.783,215614.5,0.0064926227,-0.00094697607,1.4301847,13.0,0.0
100598.0,134801.0,8.0,20.0,11.0,-14702.344,16267.564,217041.48,0.0069153714,-0.0027327961,1.4301847,13.0,0.0
100598.0,134822.0,4.0,13.0,-11.0,-14812.836,16265.143,207052.48,-0.0033635309,-0.0014324803,2.5617766,13.0,0.0
100598.0,134822.0,4.0,14.0,-11.0,-14815.0625,16265.441,208479.5,0.0006914253,0.0012037863,2.5617766,13.0,0.0
100598.0,134822.0,4.0,15.0,-11.0,-14815.685,16266.627,209906.5,0.0018354568,-0.00050053175,2.5617766,13.0,0.0
100598.0,134822.0,4.0,16.0,-11.0,-14820.881,16266.286,211333.5,-0.001891246,-0.00570932,0.22200173,13.0,0.0
100598.0,154991.0,3.0,16.0,11.0,-14757.778,16289.101,211333.5,-0.002292922,0.0039644097,0.3855276,16.0,0.0
100598.0,154991.0,3.0,18.0,-11.0,-14752.316,16284.898,214187.5,0.0048269313,-0.0035221356,73.7815,16.0,0.0
100598.0,154991.0,3.0,20.0,11.0,-14752.071,16280.581,217041.48,-0.0031046628,-0.0026742765,0.79261214,16.0,0.0
100598.0,155125.0,4.0,16.0,-11.0,-14785.951,16278.331,211333.5,0.0010514541,0.002483987,5.0267887,16.0,0.0
100598.0,155125.0,4.0,17.0,11.0,-14776.676,16282.548,212760.5,0.0040915865,-0.00022502558,0.6688526,16.0,0.0
100598.0,155125.0,4.0,20.0,-11.0,-14737.422,16287.76,217041.48,0.002405353,-0.006300185,1.8330251,16.0,0.0
